Postcode,Population
CR0  6,22144
CR0  7,16190
CR0  8,13078
CR0  9,10610
CR2  0,11122
CR2  6,10985
CR2  7,8327
CR2  8,11411
CR2  9,7162
CR3  0,4331
CR3  5,12843
CR3  6,9519
CR3  7,2165
CR4  1,17192
CR4  2,13553
CR4  3,18985
CR4  4,9730
CR5  1,10758
CR5  2,9264
CR5  3,9162
CR6  9,9953
CR7  6,9149
CR7  7,17884
CR7  8,18158
CR8  1,4909
CR8  2,8381
CR8  3,5060
CR8  4,6158
CR8  5,8399
CT1  1,14694
CT1  2,4344
CT1  3,12061
CT10 1,7134
CT10 2,10640
CT10 3,7407
CT11 0,7548
CT11 7,9271
CT11 8,5825
CT11 9,6887
CT12 4,3924
CT12 5,2772
CT12 6,11327
CT13 0,6023
CT13 9,2976
CT14 0,2992
CT14 6,5415
CT14 7,9275
CT14 8,2724
CT14 9,15040
CT15 4,3746
CT15 5,3325
CT15 6,2527
CT15 7,3786
CT16 1,3485
CT16 2,10710
CT16 3,5646
CT17 0,12439
CT17 9,9894
CT18 7,10944
CT18 8,3120
CT19 4,9301
CT19 5,10347
CT19 6,9540
CT2  0,5949
CT2  7,13661
CT2  8,7651
CT2  9,3800
CT20 1,7124
CT20 2,7629
CT20 3,7967
CT21 4,4425
CT21 5,6518
CT21 6,6394
CT3  1,5923
CT3  2,3401
CT3  3,4487
CT3  4,3663
CT4  5,4217
CT4  6,5183
CT4  7,5515
CT4  8,1900
CT5  1,7620
CT5  2,8337
CT5  3,6854
CT5  4,10626
CT6  5,7564
CT6  6,9928
CT6  7,12769
CT6  8,8732
CT7  0,4089
CT7  9,7496
CT8  8,7420
CT9  1,6834
CT9  2,10899
CT9  3,11201
CT9  4,3904
CT9  5,11099
CV1  1,441
CV1  2,6839
CV1  3,5057
CV1  4,8256
CV1  5,10935
CV10 0,12728
CV10 7,11202
CV10 8,12108
CV10 9,14403
CV11 4,12196
CV11 5,11238
CV11 6,16435
CV12 0,9201
CV12 8,10801
CV12 9,11957
CV13 0,6473
CV13 6,4360
CV2  1,12135
CV2  2,12664
CV2  3,13156
CV2  4,13836
CV2  5,12122
CV21 1,9953
CV21 2,8079
CV21 3,10341
CV21 4,7614
CV22 5,9473
CV22 6,10587
CV22 7,15667
CV23 0,9719
CV23 8,5675
CV23 9,6685
CV3  1,8979
CV3  2,16540
CV3  3,7962
CV3  4,4295
CV3  5,13630
CV3  6,12624
CV31 1,12307
CV31 2,12424
CV31 3,7150
CV32 4,3183
CV32 5,8322
CV32 6,7574
CV32 7,13982
CV33 9,6171
CV34 4,4885
CV34 5,14377
CV34 6,12434
CV35 0,5850
CV35 7,5368
CV35 8,5739
CV35 9,7924
CV36 4,6568
CV36 5,2820
CV37 0,6807
CV37 6,6753
CV37 7,8754
CV37 8,7047
CV37 9,12093
CV4  7,8977
CV4  8,8104
CV4  9,16661
CV47 0,2237
CV47 1,4402
CV47 2,5202
CV47 7,759
CV47 8,2518
CV47 9,2035
CV5  6,12048
CV5  7,12064
CV5  8,12484
CV5  9,9885
CV6  1,13971
CV6  2,12267
CV6  3,10955
CV6  4,13244
CV6  5,13620
CV6  6,10816
CV6  7,12617
CV7  7,10868
CV7  8,8637
CV7  9,8886
CV8  1,11144
CV8  2,13387
CV8  3,6847
CV9  1,5860
CV9  2,9088
CV9  3,6492
CW1  2,1524
CW1  3,17540
CW1  4,11785
CW1  5,10843
CW1  6,1159
CW10 0,7681
CW10 9,6839
CW11 1,7316
CW11 2,1909
CW11 3,7261
CW11 4,6379
CW12 1,3914
CW12 2,4988
CW12 3,10171
CW12 4,10476
CW2  5,8151
CW2  6,10767
CW2  7,9388
CW2  8,13274
CW3  0,2785
CW3  9,6394
CW4  7,5887
CW4  8,3594
CW5  5,7837
CW5  6,7494
CW5  7,9762
CW5  8,4514
CW6  0,7083
CW6  9,5212
CW7  1,9444
CW7  2,10937
CW7  3,9565
CW7  4,1859
CW8  1,8783
CW8  2,9189
CW8  3,7219
CW8  4,10494
CW9  5,3408
CW9  6,5723
CW9  7,10891
CW9  8,13493
DA1  1,9721
DA1  2,11895
DA1  3,12140
DA1  4,8463
DA1  5,11056
DA10 0,6821
DA11 0,9009
DA11 7,9109
DA11 8,11084
DA11 9,9281
DA12 1,6785
DA12 2,9003
DA12 3,2382
DA12 4,14599
DA12 5,15152
DA13 0,9107
DA13 9,5502
DA14 4,9883
DA14 5,4239
DA14 6,7296
DA15 7,5468
DA15 8,15067
DA15 9,9221
DA16 1,12714
DA16 2,14444
DA16 3,9155
DA17 5,10587
DA17 6,6708
DA18 4,4993
DA2  6,9755
DA2  7,11835
DA2  8,1661
DA3  7,7912
DA3  8,9023
DA4  0,3167
DA4  9,5995
DA5  1,7072
DA5  2,5320
DA5  3,8664
DA6  7,4290
DA6  8,5664
DA7  4,12403
DA7  5,12368
DA7  6,11166
DA8  1,13525
DA8  2,11043
DA8  3,10377
DA9  9,13235
DE1  1,5100
DE1  2,2448
DE1  3,6411
DE11 0,15467
DE11 7,9853
DE11 8,6088
DE11 9,12888
DE12 6,7650
DE12 7,9203
DE12 8,3837
DE13 0,19134
DE13 7,4174
DE13 8,8050
DE13 9,9691
DE14 1,2494
DE14 2,12641
DE14 3,14030
DE15 0,9784
DE15 9,14678
DE21 2,10551
DE21 4,13396
DE21 5,3663
DE21 6,17527
DE21 7,12515
DE22 1,6536
DE22 2,13774
DE22 3,17861
DE22 4,7950
DE22 5,943
DE23 1,8611
DE23 2,3076
DE23 3,6112
DE23 4,2716
DE23 6,19188
DE23 8,20867
DE24 0,15739
DE24 1,1020
DE24 3,6319
DE24 5,1301
DE24 8,16927
DE24 9,13825
DE3  0,8014
DE3  9,9183
DE4  2,9150
DE4  3,12224
DE4  4,6893
DE4  5,5269
DE45 1,8772
DE5  3,13427
DE5  8,3950
DE5  9,4901
DE55 1,6826
DE55 2,7241
DE55 3,3823
DE55 4,8654
DE55 5,8267
DE55 6,7394
DE55 7,9591
DE56 0,12547
DE56 1,13568
DE56 2,9274
DE56 4,5436
DE6  1,11239
DE6  2,5452
DE6  3,3556
DE6  4,1070
DE6  5,4558
DE65 5,12102
DE65 6,11616
DE7  4,12798
DE7  5,10092
DE7  6,10594
DE7  8,13838
DE7  9,3152
DE72 2,4166
DE72 3,16285
DE73 5,4869
DE73 6,6639
DE73 7,1819
DE73 8,5937
DE74 2,11619
DE75 7,18923
DH1  1,9441
DH1  2,8718
DH1  3,9809
DH1  4,7746
DH1  5,14707
DH2  1,10869
DH2  2,10353
DH2  3,9544
DH3  1,7413
DH3  2,5640
DH3  3,6751
DH3  4,6388
DH4  4,8332
DH4  5,6924
DH4  6,9044
DH4  7,9544
DH5  0,7246
DH5  8,5935
DH5  9,6570
DH6  1,6868
DH6  2,9325
DH6  3,5663
DH6  4,7105
DH6  5,4802
DH7  0,5708
DH7  6,8505
DH7  7,8024
DH7  8,10092
DH7  9,9507
DH8  0,6881
DH8  5,6371
DH8  6,7017
DH8  7,9134
DH8  8,6690
DH8  9,2887
DH9  0,4809
DH9  6,10370
DH9  7,8068
DH9  8,6942
DH9  9,6910
DL1  1,5069
DL1  2,12108
DL1  3,8698
DL1  4,14450
DL1  5,6564
DL10 4,5307
DL10 5,3452
DL10 6,2890
DL10 7,6979
DL11 6,2052
DL11 7,3314
DL12 0,2521
DL12 8,6878
DL12 9,3145
DL13 1,1497
DL13 2,3134
DL13 3,3153
DL13 4,3188
DL13 5,3340
DL14 0,6381
DL14 6,11709
DL14 7,4734
DL14 8,6879
DL14 9,7782
DL15 0,8827
DL15 8,5355
DL15 9,8564
DL16 6,11344
DL16 7,8693
DL17 0,5008
DL17 8,9042
DL17 9,3818
DL2  1,5933
DL2  2,7278
DL2  3,3957
DL3  0,15315
DL3  6,8720
DL3  7,4139
DL3  8,7828
DL3  9,9209
DL4  1,4996
DL4  2,5090
DL5  4,9621
DL5  5,6253
DL5  6,4041
DL5  7,9751
DL6  1,8968
DL6  2,4025
DL6  3,2694
DL7  0,3169
DL7  8,7812
DL7  9,5417
DL8  1,4612
DL8  2,4564
DL8  3,2960
DL8  4,3105
DL8  5,3615
DL9  3,7505
DL9  4,8530
DN1  1,309
DN1  2,6463
DN1  3,2058
DN10 4,5344
DN10 5,1649
DN10 6,5227
DN11 0,13688
DN11 8,8386
DN11 9,6593
DN12 1,7944
DN12 2,5994
DN12 3,5867
DN12 4,4582
DN14 0,7382
DN14 5,7938
DN14 6,13105
DN14 7,7252
DN14 8,4878
DN14 9,6203
DN15 0,1078
DN15 6,5162
DN15 7,8677
DN15 8,12323
DN15 9,9770
DN16 1,9145
DN16 2,8755
DN16 3,14120
DN17 1,12138
DN17 2,11639
DN17 3,7397
DN17 4,6428
DN18 5,8781
DN18 6,3067
DN19 7,6352
DN2  4,8274
DN2  5,8177
DN2  6,8373
DN20 0,6951
DN20 8,6888
DN20 9,5561
DN21 1,11844
DN21 2,6871
DN21 3,7428
DN21 4,5194
DN21 5,6298
DN22 0,4856
DN22 6,7530
DN22 7,15070
DN22 8,5890
DN22 9,3141
DN3  1,8419
DN3  2,11956
DN3  3,10028
DN31 1,1948
DN31 2,7564
DN31 3,212
DN32 0,6693
DN32 7,6737
DN32 8,8560
DN32 9,8604
DN33 1,7190
DN33 2,5182
DN33 3,7382
DN34 4,8501
DN34 5,10712
DN35 0,8702
DN35 7,11971
DN35 8,8276
DN35 9,5997
DN36 4,10969
DN36 5,8347
DN37 0,8064
DN37 7,3580
DN37 8,404
DN37 9,9938
DN38 6,3056
DN39 6,2877
DN4  0,10738
DN4  5,5467
DN4  6,11770
DN4  7,7852
DN4  8,7723
DN4  9,10460
DN40 1,5712
DN40 2,4036
DN40 3,2685
DN41 7,2972
DN41 8,3362
DN5  0,9937
DN5  7,8931
DN5  8,11602
DN5  9,10850
DN6  0,6353
DN6  7,10857
DN6  8,8785
DN6  9,5500
DN7  4,8447
DN7  5,7365
DN7  6,9072
DN8  4,9905
DN8  5,7583
DN9  1,8671
DN9  2,5095
DN9  3,6475
DT1  1,5996
DT1  2,10985
DT1  3,2290
DT10 1,6172
DT10 2,5801
DT11 0,7286
DT11 7,10440
DT11 8,7993
DT11 9,4772
DT2  0,3622
DT2  7,5802
DT2  8,7937
DT2  9,7742
DT3  4,5688
DT3  5,9077
DT3  6,8630
DT4  0,12790
DT4  7,7783
DT4  8,4647
DT4  9,12488
DT5  1,6653
DT5  2,6334
DT6  3,6372
DT6  4,5853
DT6  5,5994
DT6  6,3578
DT7  3,5759
DT8  3,6066
DT9  3,3608
DT9  4,5713
DT9  5,5004
DT9  6,6695
DY1  1,756
DY1  2,14504
DY1  3,11372
DY1  4,5857
DY10 1,7155
DY10 2,11234
DY10 3,10361
DY10 4,7462
DY11 5,10071
DY11 6,12573
DY11 7,7769
DY12 1,5014
DY12 2,6042
DY12 3,1383
DY13 0,6830
DY13 8,8930
DY13 9,6696
DY14 0,1794
DY14 8,3885
DY14 9,2943
DY2  0,11147
DY2  7,7733
DY2  8,7147
DY2  9,8817
DY3  1,9685
DY3  2,11366
DY3  3,11233
DY3  4,1823
DY4  0,14036
DY4  7,9935
DY4  8,11342
DY4  9,8011
DY5  1,6525
DY5  2,13812
DY5  3,13199
DY5  4,8831
DY6  0,4104
DY6  7,4170
DY6  8,10855
DY6  9,8666
DY7  5,2232
DY7  6,6160
DY8  1,5613
DY8  2,6105
DY8  3,12698
DY8  4,13500
DY8  5,13387
DY9  0,10988
DY9  7,5040
DY9  8,5995
DY9  9,8383
E1   0,11190
E1   1,6375
E1   2,7960
E1   3,7448
E1   4,15560
E1   5,11327
E1   6,4381
E1   7,2510
E1   8,4422
E10  5,15023
E10  6,16544
E10  7,12035
E11  1,11803
E11  2,11568
E11  3,16618
E11  4,15311
E12  5,16830
E12  6,26253
E13  0,19308
E13  8,13870
E13  9,14519
E14  0,10915
E14  2,1778
E14  3,17250
E14  4,472
E14  5,655
E14  6,12317
E14  7,12971
E14  8,12518
E14  9,14680
E15  1,14084
E15  2,11085
E15  3,14578
E15  4,12480
E16  1,12129
E16  2,9904
E16  3,14168
E16  4,9677
E17  3,12765
E17  4,16664
E17  5,17192
E17  6,17206
E17  7,11302
E17  8,15902
E17  9,13252
E18  1,8008
E18  2,12078
E1W  1,2534
E1W  2,4250
E1W  3,5782
E2   0,11379
E2   6,9528
E2   7,9208
E2   8,7623
E2   9,8584
E3   2,14126
E3   3,10800
E3   4,15339
E3   5,12691
E4   6,17150
E4   7,11828
E4   8,14579
E4   9,17475
E5   0,17469
E5   8,16260
E5   9,15305
E6   1,16918
E6   2,18305
E6   3,21242
E6   5,11190
E6   6,12017
E7   0,14966
E7   8,21311
E7   9,18463
E8   1,8461
E8   2,10173
E8   3,10560
E8   4,10503
E9   5,12844
E9   6,11690
E9   7,13656
EC1A 4,143
EC1A 7,397
EC1A 9,362
EC1M 3,432
EC1M 5,1117
EC1M 6,761
EC1M 7,189
EC1N 7,2033
EC1N 8,645
EC1R 0,1237
EC1R 1,1251
EC1R 3,300
EC1R 4,1437
EC1R 5,707
EC1V 0,2128
EC1V 1,225
EC1V 2,121
EC1V 3,3229
EC1V 4,1356
EC1V 7,2359
EC1V 8,1729
EC1V 9,1753
EC1Y 0,1228
EC1Y 2,206
EC1Y 4,327
EC1Y 8,2044
EC2A 3,487
EC2A 4,754
EC2Y 8,3285
EC3R 8,229
EC4A 1,151
EC4V 3,321
EC4V 5,278
EC4Y 7,322
EN1  1,12375
EN1  2,7173
EN1  3,12398
EN1  4,13554
EN10 6,11026
EN10 7,6200
EN11 0,6560
EN11 8,6707
EN11 9,8423
EN2  0,9654
EN2  6,4287
EN2  7,7320
EN2  8,7149
EN2  9,1627
EN3  4,11880
EN3  5,16150
EN3  6,19612
EN3  7,10069
EN4  0,5311
EN4  8,12413
EN4  9,8139
EN5  1,6859
EN5  2,13903
EN5  3,3543
EN5  4,5696
EN5  5,8494
EN6  1,6457
EN6  2,7001
EN6  3,5450
EN6  4,5239
EN6  5,5185
EN7  5,7530
EN7  6,14766
EN8  0,9686
EN8  7,7013
EN8  8,11299
EN8  9,8227
EN9  1,7840
EN9  2,4852
EN9  3,11204
EX1  1,1744
EX1  2,9297
EX1  3,10718
EX10 0,4690
EX10 8,3458
EX10 9,9251
EX11 1,7881
EX12 2,7175
EX12 3,1844
EX12 4,500
EX13 5,7075
EX13 7,3831
EX13 8,549
EX14 1,6024
EX14 2,5587
EX14 3,3841
EX14 4,2487
EX14 9,2976
EX15 1,8864
EX15 2,5947
EX15 3,6740
EX16 4,6247
EX16 5,4974
EX16 6,9799
EX16 7,4432
EX16 8,3952
EX16 9,3393
EX17 1,2209
EX17 2,2200
EX17 3,4410
EX17 4,3309
EX17 5,3356
EX17 6,4269
EX18 7,3151
EX19 8,3563
EX2  4,6258
EX2  5,8963
EX2  6,5516
EX2  7,5254
EX2  8,7896
EX2  9,7263
EX20 1,7986
EX20 2,4592
EX20 3,4507
EX20 4,3103
EX21 5,4671
EX22 6,6005
EX22 7,4859
EX23 0,3498
EX23 8,7483
EX23 9,4897
EX24 6,3831
EX3  0,4994
EX31 1,3599
EX31 2,6395
EX31 3,8261
EX31 4,7502
EX32 0,5395
EX32 7,7014
EX32 8,6336
EX32 9,5297
EX33 1,5422
EX33 2,4916
EX34 0,2717
EX34 7,1655
EX34 8,6529
EX34 9,6597
EX35 6,1665
EX36 3,3964
EX36 4,4607
EX37 9,3398
EX38 7,4538
EX38 8,3684
EX39 1,9493
EX39 2,3802
EX39 3,9109
EX39 4,6946
EX39 5,6293
EX39 6,1931
EX4  0,299
EX4  1,9308
EX4  2,7812
EX4  3,2172
EX4  4,9028
EX4  5,3022
EX4  6,8263
EX4  7,5318
EX4  8,6331
EX4  9,3764
EX5  1,3559
EX5  2,4831
EX5  3,2379
EX5  4,5111
EX5  5,2892
EX6  6,2823
EX6  7,4051
EX6  8,6949
EX7  0,5726
EX7  9,6843
EX8  1,7188
EX8  2,7750
EX8  3,5602
EX8  4,9638
EX8  5,7688
EX9  6,5243
EX9  7,1594
FY1  1,296
FY1  2,7958
FY1  3,4460
FY1  4,6600
FY1  5,6197
FY1  6,8495
FY2  0,14574
FY2  9,10259
FY3  0,1952
FY3  7,10620
FY3  8,9638
FY3  9,10100
FY4  1,8602
FY4  2,7892
FY4  3,10474
FY4  4,12092
FY4  5,5092
FY5  1,8035
FY5  2,12228
FY5  3,11278
FY5  4,8475
FY5  5,5299
FY6  0,7257
FY6  7,12857
FY6  8,5427
FY6  9,2774
FY7  6,6906
FY7  7,9067
FY7  8,10255
FY8  1,9436
FY8  2,8888
FY8  3,9926
FY8  4,10249
FY8  5,6045
GL1  1,1940
GL1  2,3836
GL1  3,5910
GL1  4,12097
GL1  5,10747
GL10 2,6934
GL10 3,7174
GL11 4,6255
GL11 5,8123
GL11 6,3962
GL12 7,6398
GL12 8,8814
GL13 9,5928
GL14 1,3846
GL14 2,8129
GL14 3,3921
GL15 4,5043
GL15 5,8874
GL15 6,7057
GL16 7,7195
GL16 8,6335
GL17 0,4587
GL17 9,6717
GL18 1,6065
GL18 2,1510
GL19 3,6718
GL19 4,3193
GL2  0,12165
GL2  2,5030
GL2  3,508
GL2  4,15866
GL2  5,3738
GL2  7,4812
GL2  8,3702
GL2  9,6571
GL20 5,7219
GL20 6,2865
GL20 7,7494
GL20 8,10968
GL3  1,6106
GL3  2,7501
GL3  3,8536
GL3  4,8688
GL4  0,12465
GL4  3,3284
GL4  4,10521
GL4  5,8977
GL4  6,10529
GL4  8,2565
GL5  1,8041
GL5  2,4584
GL5  3,4405
GL5  4,10634
GL5  5,3720
GL50 1,1017
GL50 2,8409
GL50 3,4293
GL50 4,9025
GL51 0,12118
GL51 3,10172
GL51 4,2439
GL51 6,8049
GL51 7,6573
GL51 8,6969
GL51 9,5772
GL52 2,4692
GL52 3,5629
GL52 5,8866
GL52 6,9530
GL52 7,1554
GL52 8,9615
GL52 9,3860
GL53 0,4175
GL53 7,6253
GL53 8,5403
GL53 9,4142
GL54 1,3014
GL54 2,5574
GL54 3,3727
GL54 4,2937
GL54 5,7137
GL55 6,5482
GL56 0,5216
GL56 9,3280
GL6  0,6436
GL6  6,4030
GL6  7,3817
GL6  8,6701
GL6  9,3746
GL7  1,14129
GL7  2,4976
GL7  3,4727
GL7  4,4407
GL7  5,7365
GL7  6,4887
GL7  7,2258
GL8  8,8636
GL9  1,2696
GU1  1,10766
GU1  2,8997
GU1  3,4698
GU1  4,5033
GU10 1,4631
GU10 2,2919
GU10 3,4486
GU10 4,6625
GU10 5,3822
GU11 1,6341
GU11 2,4677
GU11 3,12533
GU12 4,14698
GU12 5,7849
GU12 6,9283
GU14 0,8129
GU14 6,9523
GU14 7,6197
GU14 8,16423
GU14 9,15337
GU15 1,10046
GU15 2,9667
GU15 3,6803
GU15 4,8649
GU16 6,10388
GU16 7,2089
GU16 8,7738
GU16 9,3815
GU17 0,7275
GU17 9,3949
GU18 5,6867
GU19 5,5654
GU2  4,2812
GU2  7,10967
GU2  8,8397
GU2  9,12376
GU20 6,4440
GU21 2,11781
GU21 3,11224
GU21 4,9993
GU21 5,8671
GU21 6,2343
GU21 7,2086
GU21 8,4194
GU22 0,7057
GU22 7,8965
GU22 8,9763
GU22 9,7988
GU23 6,3884
GU23 7,3060
GU24 0,5018
GU24 8,4270
GU24 9,8754
GU25 4,5508
GU26 6,7558
GU27 1,6838
GU27 2,5095
GU27 3,5989
GU28 0,3814
GU28 9,2910
GU29 0,3241
GU29 9,5954
GU3  1,2468
GU3  2,2442
GU3  3,6282
GU30 7,9182
GU31 4,7728
GU31 5,3620
GU32 1,3348
GU32 2,3875
GU32 3,4878
GU33 6,1955
GU33 7,6579
GU34 1,6509
GU34 2,10320
GU34 3,2506
GU34 4,3955
GU34 5,6823
GU35 0,11334
GU35 8,5675
GU35 9,6316
GU4  7,10892
GU4  8,5178
GU46 6,11483
GU46 7,3511
GU47 0,10813
GU47 8,4437
GU47 9,3822
GU5  0,7049
GU5  9,4295
GU51 1,5241
GU51 2,2570
GU51 3,8633
GU51 4,4091
GU51 5,3330
GU52 0,2495
GU52 6,7658
GU52 7,3293
GU52 8,2681
GU6  7,8211
GU6  8,6151
GU7  1,7719
GU7  2,7142
GU7  3,8216
GU8  4,5769
GU8  5,8220
GU8  6,3855
GU9  0,7515
GU9  7,5212
GU9  8,9762
GU9  9,7524
HA0  1,10020
HA0  2,13447
HA0  3,11691
HA0  4,13740
HA1  1,7705
HA1  2,7420
HA1  3,10853
HA1  4,13669
HA2  0,10977
HA2  6,8377
HA2  7,7751
HA2  8,13534
HA2  9,15247
HA3  0,11210
HA3  5,10567
HA3  6,9013
HA3  7,12075
HA3  8,11942
HA3  9,15525
HA4  0,9695
HA4  6,11233
HA4  7,10324
HA4  8,8464
HA4  9,11019
HA5  1,9446
HA5  2,8809
HA5  3,10539
HA5  4,8864
HA5  5,7828
HA6  1,8677
HA6  2,7996
HA6  3,5556
HA7  1,8217
HA7  2,12253
HA7  3,8450
HA7  4,8692
HA8  0,11848
HA8  5,12499
HA8  6,11534
HA8  7,4698
HA8  8,14788
HA8  9,11754
HA9  0,2674
HA9  6,10842
HA9  7,9182
HA9  8,13291
HA9  9,12389
HD1  1,243
HD1  3,8399
HD1  4,8637
HD1  5,2867
HD1  6,3070
HD2  1,15646
HD2  2,14187
HD3  3,15300
HD3  4,14316
HD4  5,12211
HD4  6,11062
HD4  7,7339
HD5  0,5314
HD5  8,13954
HD5  9,12134
HD6  1,2673
HD6  2,7585
HD6  3,12201
HD6  4,5188
HD7  4,8386
HD7  5,9966
HD7  6,4576
HD8  0,11860
HD8  8,12174
HD8  9,10669
HD9  1,7328
HD9  2,4322
HD9  3,4044
HD9  4,4028
HD9  5,4600
HD9  6,6421
HD9  7,5036
HG1  1,1188
HG1  2,7698
HG1  3,7537
HG1  4,12312
HG1  5,5845
HG2  0,8065
HG2  7,11249
HG2  8,8763
HG2  9,5769
HG3  1,5309
HG3  2,11273
HG3  3,4437
HG3  4,2200
HG3  5,3473
HG4  1,8189
HG4  2,8699
HG4  3,4226
HG4  4,2445
HG4  5,2579
HG5  0,9094
HG5  8,5183
HG5  9,4344
HP1  1,7808
HP1  2,8718
HP1  3,8159
HP10 0,5319
HP10 8,5746
HP10 9,8111
HP11 1,7825
HP11 2,5830
HP12 3,12520
HP12 4,10556
HP13 5,14144
HP13 6,11398
HP13 7,17998
HP14 3,9544
HP14 4,8376
HP15 6,8262
HP15 7,9360
HP16 0,7043
HP16 9,4935
HP17 0,1160
HP17 8,8083
HP17 9,912
HP18 0,6287
HP18 9,7385
HP19 0,2369
HP19 7,7076
HP19 8,3560
HP19 9,11016
HP2  4,11158
HP2  5,12689
HP2  6,7919
HP2  7,7094
HP20 1,8132
HP20 2,6942
HP21 7,9742
HP21 8,13312
HP21 9,10674
HP22 4,5228
HP22 5,13581
HP22 6,6165
HP23 4,6118
HP23 5,8166
HP23 6,3368
HP27 0,6501
HP27 9,5846
HP3  0,8216
HP3  8,9959
HP3  9,14277
HP4  1,7060
HP4  2,7604
HP4  3,9577
HP5  1,6754
HP5  2,11561
HP5  3,7358
HP6  5,5914
HP6  6,8393
HP7  0,4262
HP7  9,6480
HP8  4,6895
HP9  1,9126
HP9  2,8217
HR1  1,14270
HR1  2,5307
HR1  3,6441
HR1  4,6221
HR2  0,4412
HR2  6,8502
HR2  7,15598
HR2  8,5054
HR2  9,5992
HR3  5,4814
HR3  6,3026
HR4  0,10985
HR4  7,5775
HR4  8,6097
HR4  9,7820
HR5  3,4722
HR6  0,4489
HR6  8,10793
HR6  9,5439
HR7  4,7235
HR8  1,4415
HR8  2,9756
HR9  5,7320
